Date,1960,1970,1980,1990,2000,2010,Sum
1995-05,0.104182,0.251277,0.113591,0,0,0,0.46905
1995-06,0.106212,0.248698,0.116101,0,0,0,0.471011
1995-07,0.106289,0.247447,0.118774,0,0,0,0.47251
1995-08,0.109932,0.254208,0.120589,0,0,0,0.48473
1995-09,0.108826,0.252648,0.123514,0,0,0,0.484988
1995-10,0.106651,0.251957,0.120222,0,0,0,0.47883
1995-11,0.104519,0.251655,0.120611,0,0,0,0.476784
1995-12,0.10347,0.252665,0.123177,0,0,0,0.479313
1996-01,0.102625,0.252242,0.125759,0,0,0,0.480626
1996-02,0.103507,0.256893,0.130158,0,0,0,0.490559
1996-03,0.104062,0.259764,0.133878,0,0,0,0.497703
1996-04,0.104189,0.263214,0.139328,0,0,0,0.506731
1996-05,0.105082,0.267282,0.143601,0,0,0,0.515965
1996-06,0.102141,0.274819,0.143211,0,0,0,0.520171
1996-07,0.100192,0.285662,0.147783,0,0,0,0.533636
1996-08,0.0999577,0.296389,0.154755,0,0,0,0.551102
1996-09,0.0987523,0.315125,0.159129,0,0,0,0.573006
1996-10,0.099614,0.335327,0.166276,0,0,0,0.601217
1996-11,0.10004,0.35233,0.170912,0,0,0,0.623282
1996-12,0.0996955,0.369943,0.173079,0,0,0,0.642717
1997-01,0.098322,0.390988,0.175001,0,0,0,0.664311
1997-02,0.0972649,0.407921,0.173152,0,0,0,0.678339
1997-03,0.0961126,0.421944,0.17404,0,0,0,0.692097
1997-04,0.0955882,0.429707,0.172925,0,0,0,0.698221
1997-05,0.0945904,0.435007,0.17306,0,0,0,0.702658
1997-06,0.0967216,0.437326,0.178665,0,0,0,0.712713
1997-07,0.0997644,0.446449,0.178734,0,0,0,0.724947
1997-08,0.0998607,0.449157,0.17394,0,0,0,0.722958
1997-09,0.100657,0.442719,0.17524,0,0,0,0.718616
1997-10,0.1001,0.449212,0.172902,0,0,0,0.722214
1997-11,0.0982326,0.463137,0.170813,0,0,0,0.732183
1997-12,0.0963342,0.475666,0.168063,0,0,0,0.740063
1998-01,0.0970556,0.48085,0.166301,0,0,0,0.744206
1998-02,0.0971891,0.483972,0.167344,0,0,0,0.748506
1998-03,0.0968315,0.484197,0.167121,0,0,0,0.74815
1998-04,0.0963273,0.497869,0.168617,0,0,0,0.762813
1998-05,0.095055,0.499885,0.16917,0,0,0,0.76411
1998-06,0.0938051,0.500681,0.167601,0,0,0,0.762087
1998-07,0.092209,0.49114,0.172928,0,0,0,0.756277
1998-08,0.0864225,0.497034,0.169968,0,0,0,0.753425
1998-09,0.0817717,0.507368,0.167122,0,0,0,0.756261
1998-10,0.0783744,0.514387,0.165885,0,0,0,0.758646
1998-11,0.0761299,0.519121,0.163131,0,0,0,0.758382
1998-12,0.0740921,0.524041,0.163466,0,0,0,0.761599
1999-01,0.0714158,0.535937,0.161644,0,0,0,0.768997
1999-02,0.068078,0.547675,0.158829,0,0,0,0.774583
1999-03,0.06397,0.561679,0.155205,0,0,0,0.780854
1999-04,0.0599032,0.569851,0.151928,0,0,0,0.781682
1999-05,0.0563379,0.591086,0.151053,0,0,0,0.798477
1999-06,0.0525992,0.600369,0.148413,0,0,0,0.801381
1999-07,0.0498937,0.612976,0.140507,0,0,0,0.803377
1999-08,0.0502445,0.619179,0.146248,0,0,0,0.815671
1999-09,0.0510353,0.621887,0.144837,0,0,0,0.81776
1999-10,0.0518025,0.613985,0.152238,0,0,0,0.818026
1999-11,0.0530225,0.608774,0.165132,6.94485e-05,0,0,0.826998
1999-12,0.0537164,0.60426,0.177101,0.000214205,0,0,0.835292
2000-01,0.0531966,0.594855,0.189786,0.000446315,0,0,0.838283
2000-02,0.0536338,0.59055,0.201445,0.000850869,0,0,0.846479
2000-03,0.0542499,0.592149,0.214865,0.0011963,0,0,0.86246
2000-04,0.0558272,0.58061,0.225944,0.0016299,0,0,0.864011
2000-05,0.0574062,0.561464,0.230998,0.0020317,0,0,0.8519
2000-06,0.0585774,0.551587,0.237314,0.00247699,0,0,0.849956
2000-07,0.0591868,0.539367,0.244292,0.00293671,0,0,0.845782
2000-08,0.0613968,0.529577,0.241943,0.00344025,0,0,0.836357
2000-09,0.0614579,0.525705,0.243084,0.00388588,0,0,0.834133
2000-10,0.062354,0.527425,0.244983,0.00441537,0,0,0.839177
2000-11,0.0621627,0.533749,0.247643,0.00496807,0,0,0.848523
2000-12,0.0621679,0.539367,0.248874,0.00537623,0,0,0.855785
2001-01,0.0628614,0.536464,0.255668,0.00574923,0,0,0.860743
2001-02,0.063393,0.51755,0.257967,0.00699534,0,0,0.845906
2001-03,0.0639285,0.499829,0.259127,0.009161,0,0,0.832046
2001-04,0.0646178,0.493714,0.258737,0.0109777,0,0,0.828047
2001-05,0.0645828,0.492327,0.267172,0.0122333,0,0,0.836315
2001-06,0.0650286,0.492978,0.27781,0.0138737,0,0,0.84969
2001-07,0.064467,0.501393,0.292337,0.0157758,0,0,0.873974
2001-08,0.0626532,0.512907,0.307918,0.016268,0,0,0.899746
2001-09,0.0627692,0.519191,0.315923,0.0172842,0,0,0.915168
2001-10,0.0625312,0.520239,0.315334,0.0188588,0,0,0.916963
2001-11,0.0624945,0.524372,0.314407,0.020245,0,0,0.921518
2001-12,0.0622951,0.533734,0.312936,0.0222414,0,0,0.931207
2002-01,0.061714,0.552707,0.314452,0.022138,0,0,0.951011
2002-02,0.0609673,0.571386,0.324443,0.0211875,0,0,0.977984
2002-03,0.060171,0.574127,0.335955,0.0195993,0,0,0.989852
2002-04,0.0590338,0.596034,0.349858,0.0183663,0,0,1.02329
2002-05,0.0580259,0.615423,0.359114,0.0181681,0,0,1.05073
2002-06,0.0571422,0.634209,0.361262,0.0169335,0,0,1.06955
2002-07,0.0575387,0.639911,0.368294,0.0161727,0,0,1.08192
2002-08,0.0595846,0.62344,0.379228,0.0165039,0,0,1.07876
2002-09,0.0596921,0.624834,0.375004,0.0153772,0,0,1.07491
2002-10,0.0597943,0.627511,0.398714,0.0151939,0,0,1.10121
2002-11,0.0595282,0.621185,0.418732,0.0154484,0,0,1.11489
2002-12,0.059628,0.614445,0.440757,0.0155447,0,0,1.13037
2003-01,0.0598217,0.613667,0.44917,0.019783,0,0,1.14244
2003-02,0.0598053,0.622149,0.453401,0.023543,0,0,1.1589
2003-03,0.0597603,0.64347,0.463646,0.0287908,0,0,1.19567
2003-04,0.0599887,0.629521,0.473393,0.034642,0,0,1.19755
2003-05,0.060058,0.614087,0.478876,0.0415695,0,0,1.19459
2003-06,0.0597373,0.590795,0.484667,0.0466366,0,0,1.18184
2003-07,0.0596078,0.589114,0.488493,0.0504949,0,0,1.18771
2003-08,0.0593948,0.589751,0.495038,0.054105,0,0,1.19829
2003-09,0.0596511,0.589391,0.514697,0.057995,0,0,1.22173
2003-10,0.0592971,0.590398,0.521992,0.0625745,0,0,1.23426
2003-11,0.0594629,0.593667,0.526014,0.0673457,0,0,1.24649
2003-12,0.059075,0.594167,0.530736,0.0733345,0,0,1.25731
2004-01,0.0583793,0.592738,0.538305,0.0773838,0,0,1.26681
2004-02,0.0585114,0.59946,0.54528,0.0797691,0,0,1.28302
2004-03,0.0587615,0.60506,0.54804,0.0823818,0,0,1.29424
2004-04,0.0593532,0.609811,0.550131,0.0847308,0,0,1.30403
2004-05,0.0607184,0.622829,0.555358,0.08357,0,0,1.32248
2004-06,0.0629113,0.632062,0.568409,0.0863407,0,0,1.34972
2004-07,0.065102,0.622049,0.572375,0.0899262,0,0,1.34945
2004-08,0.0656045,0.62718,0.554169,0.0927952,0,0,1.33975
2004-09,0.0649788,0.62475,0.551082,0.0965958,0,0,1.33741
2004-10,0.064434,0.628056,0.549461,0.100458,0,0,1.34241
2004-11,0.0631126,0.634692,0.548258,0.104329,0,0,1.35039
2004-12,0.0624905,0.643007,0.546786,0.108473,0,0,1.36076
2005-01,0.0620425,0.643684,0.545622,0.113536,0,0,1.36488
2005-02,0.060882,0.637705,0.543304,0.121282,0,0,1.36317
2005-03,0.0598279,0.639899,0.540165,0.128181,0.000138208,0,1.36821
2005-04,0.0584524,0.654865,0.54176,0.13391,0.000283308,0,1.38927
2005-05,0.0565013,0.66682,0.539913,0.141008,0.000447193,0,1.40469
2005-06,0.053941,0.672562,0.533706,0.13886,0.000625726,0,1.3997
2005-07,0.0510646,0.681693,0.533417,0.143617,0.000808567,0,1.4106
2005-08,0.0495219,0.686893,0.558692,0.150538,0.000919891,0,1.44656
2005-09,0.0490179,0.694483,0.568594,0.157716,0.00106155,0,1.47087
2005-10,0.0483877,0.698309,0.559214,0.163319,0.00106155,0,1.47029
2005-11,0.0484428,0.698454,0.560818,0.167429,0.0011646,0,1.47631
2005-12,0.0480036,0.698476,0.560924,0.170658,0.00125921,0,1.47932
2006-01,0.0476024,0.704899,0.558434,0.175462,0.00138725,0,1.48778
2006-02,0.047501,0.708865,0.559169,0.177501,0.0016497,0,1.49469
2006-03,0.0470666,0.706589,0.559122,0.18267,0.00168572,0,1.49713
2006-04,0.0473766,0.704842,0.55282,0.182889,0.00168848,0,1.48962
2006-05,0.0475994,0.700468,0.553477,0.188832,0.00176982,0,1.49215
2006-06,0.0478095,0.709232,0.537134,0.201382,0.00181342,0,1.49737
2006-07,0.0477728,0.715356,0.539515,0.207279,0.00182462,0,1.51175
2006-08,0.0480989,0.729216,0.538792,0.207379,0.00191957,0,1.52541
2006-09,0.0486829,0.72943,0.5323,0.206537,0.0018565,0,1.51881
2006-10,0.049048,0.719565,0.537396,0.208901,0.00195714,0,1.51687
2006-11,0.0490327,0.728946,0.526711,0.214914,0.0019773,0,1.52158
2006-12,0.0491588,0.732084,0.526061,0.218781,0.00192922,0,1.52801
2007-01,0.0493705,0.727796,0.530939,0.215501,0.00187132,0,1.52548
2007-02,0.0494616,0.72695,0.531025,0.213892,0.00163661,0,1.52297
2007-03,0.0494694,0.729464,0.526236,0.206773,0.00154872,0,1.51349
2007-04,0.0487709,0.745295,0.529422,0.207971,0.00147186,0,1.53293
2007-05,0.0480806,0.745,0.533176,0.19629,0.00135416,0,1.5239
2007-06,0.0454877,0.744563,0.550294,0.184842,0.00120303,0,1.52639
2007-07,0.0448313,0.749572,0.545344,0.175197,0.00106603,0,1.51601
2007-08,0.0446085,0.747452,0.544036,0.170183,0.000932299,0,1.50721
2007-09,0.0440253,0.756455,0.545584,0.167475,0.000917134,0,1.51446
2007-10,0.0435137,0.77642,0.551778,0.16757,0.000884564,0,1.54017
2007-11,0.0430922,0.776478,0.560385,0.169799,0.000910068,0,1.55067
2007-12,0.0426374,0.783788,0.55613,0.172777,0.000970728,0,1.5563
2008-01,0.0420246,0.790642,0.553465,0.184511,0.00100623,0,1.57165
2008-02,0.0417225,0.805154,0.55596,0.199812,0.0010351,0,1.60368
2008-03,0.0413822,0.814784,0.561381,0.220132,0.00107119,0,1.63875
2008-04,0.0408338,0.800481,0.563829,0.237026,0.00107806,0,1.64325
